,SpecimenID,continent,SporeO1,SporeO2,SporeO3,SporeO4,SporeP0,SporeP1,SporeP2,SporeP3,SporeD0,SporeD1,SporeD2,SporeD3,SporeD4,SporeLength,SporeWidth,SporeQ,CheiloLength,CheiloWidth,CheiloQ_AM,CheiloQ_AB,CheiloQ_BM,BasidiaQ,NoOfCompleteLamellae,Latitude,Longitude,Altitude,CheiloCylindrical,CheiloVentiLagen,CheiloClavateGently,CheiloClavateStipitate,CheiloClavateVentricose,CheiloPyriBalloon,Pinaceae,Salicaceae,Fagaceae,Species,Section
2628,2629,Asia-Temperate,0,0,1,0,0,0,1,1,0,0,0,1,0,0.247933884,0.17768595,0.605544077,0.022427441,0.534635225,0.130236101,0.479817212,0.139322421,0.589484328,0.810023772,0.074621733,0.980742779,0.797524923,1,0,0,0,0,0,1,0,1,danicum,Scabrispora
2629,2630,Northern America,0,1,0,0,0,1,0,0,0,0,0,1,0,0.103477961,0.090564738,0.48415978,0.218243498,0.756263817,0.397753237,0.560167555,0.29939094,0.681496461,0.872424723,0.401650619,0.043328748,0.826057064,1,1,0,0,1,0,1,0,0,avellaneum,Naviculospora
2630,2631,Northern America,1,1,0,0,1,0,0,0,0,0,0,1,0,0.945936639,0.846935262,0.863980716,0.665473049,0.213154016,0.081683168,0.028941356,0.973734298,0.394843276,0.31358954,0.367262724,0.042984869,0.809212788,0,1,0,0,0,0,,,,palustre,Hebeloma-Amygdalina
2631,2632,Northern America,0,1,1,0,0,1,0,0,0,1,0,0,0,0.512052342,0.50327135,0.632575758,0.238220882,0.63614591,0.624904798,0.503998477,0.543585839,0.589484328,0.229397781,0.331499312,0.028885832,0.113441045,0,0,0,0,1,0,0,1,0,hiemale,Denudata-Hiemalia
2632,2633,Northern America,0,1,0,0,1,0,0,0,0,0,1,0,0,0.47899449,0.553374656,0.447486226,0.266302299,,0.081683168,0.18488195,0.63913209,0.493174924,0.088153724,0.331843191,0.028198074,0.17583362,0,1,0,0,0,0,0,1,0,paludicola,Hebeloma-Amygdalina
2633,2634,Northern America,0,0,1,1,0,1,1,0,0,0,0,1,0,0.861053719,0.924414601,0.321625344,0.238220882,0.45486367,0.397753237,0.503998477,0.371526456,0.300050556,0.838153724,0.046767538,0.161623109,0.229460296,1,1,1,0,1,0,0,0,1,neurophyllum,Velutipes
2634,2635,Europe,0,0,1,0,0,1,0,0,0,0,1,0,0,0.601239669,0.454717631,0.736742424,0.302299284,0.63614591,0.706968774,0.790936786,0.26703464,,0.495641838,0.796767538,0.285075653,0.113441045,0,0,0,1,0,0,0,1,0,lutense,Denudata-Crustuliniformia
2635,2636,Europe,1,1,0,0,1,0,0,0,0,0,0,1,0,0.68422865,0.553374656,0.778236915,0.788918206,0.696389094,0.482863671,0.68126428,0.289303388,0.493174924,0.495641838,0.796767538,0.285075653,0.113441045,0,1,1,0,1,0,0,1,0,leucosarx,Velutipes
2636,2637,Europe,0,0,1,0,0,1,0,0,0,0,1,1,0,0.47899449,0.300275482,0.863980716,0.423105918,0.756263817,0.847486672,0.661652704,0.693376475,,0.433637084,0.214580468,0.75997249,0.204193881,0,1,0,0,1,0,0,0,1,laetitiae,Denudata-Clepsydroida
2637,2638,Europe,0,0,1,0,1,1,0,0,0,0,1,0,0,0.806990358,0.406163912,0.966253444,0.302299284,0.63614591,0.492574257,0.368621478,0.594404263,,0.643819334,0.202544704,0.773727648,0.460467515,0,0,0,1,1,0,1,0,1,cavipes,Denudata-Clepsydroida
2638,2639,Europe,0,0,1,0,0,1,1,0,0,0,0,1,0,0.430096419,0.698174931,0.17165978,0.556916698,0.186809138,0.397753237,0.269992384,0.748382185,,0.732171157,0.197902338,0.774243466,0.585940186,1,1,0,0,0,0,0,0,1,celatum,Velutipes
2639,2640,Europe,1,0,0,0,1,0,0,0,1,0,0,0,0,0.285296143,0.251721763,0.549586777,0.266302299,0.213154016,0.214394516,0.290746382,0.476779596,,0.088153724,0.670220083,0.363480055,0.490202819,1,1,0,0,0,0,0,1,0,mesophaeum,Hebeloma-Hebeloma
2640,2641,Europe,0,0,1,0,0,1,1,0,0,0,1,1,0,0.945936639,0.99207989,0.066804408,,,,,,0.816734075,0.088153724,0.321182944,0.719050894,0.80096253,,,,,,,,,,nauseosum,Sacchariolentia
2641,2642,Europe,0,0,1,0,0,0,1,0,0,0,0,1,0,0.658402204,0.02703168,0.999655647,0.016773464,0.43220339,0.184120335,0.360624524,0.307955843,0.893832154,0.643819334,0.189821183,0.316368638,0.851495359,1,0,0,0,0,0,,,,naviculosporum,Naviculospora
2642,2643,Europe,0,0,1,0,0,1,0,0,0,0,1,0,0,0.47899449,0.300275482,0.846590909,0.381643423,0.696389094,0.583968012,0.437738005,0.63913209,0.893832154,0.523177496,0.307599725,0.55605227,0.668442764,0,0,0,0,1,0,0,0,0,cavipes,Denudata-Clepsydroida
2643,2644,Europe,0,1,0,0,1,1,0,0,0,0,1,0,0,0.378787879,0.406163912,0.518078512,0.516396532,0.798268239,0.847486672,0.85262757,0.242101256,1,0.370641838,0.493122421,0.414718019,0.445170162,0,0,0,1,1,0,0,1,0,lutense,Denudata-Crustuliniformia
2644,2645,Europe,0,1,1,0,1,1,0,0,0,0,0,0,1,0.827134986,0.970385675,0.048381543,0.595175273,0.866064849,0.72810358,0.753808073,0.402740769,,0.978209192,0.332874828,0.505502063,0.469233414,0,0,0,1,1,0,,,,bulbiferum,Sinapizantia
2645,2646,Europe,0,1,0,0,0,0,1,0,0,0,0,1,0,0.090220386,0.00327135,0.966253444,0.006030908,0.010869565,0.184120335,0.386519421,0.327369623,,0.391442155,0.502407153,0.44411967,0.420591268,1,1,0,0,0,0,1,0,0,cylindrosporum,Scabrispora
2646,2647,,1,0,0,0,1,0,0,0,1,0,0,0,0,0.033746556,0.02703168,0.518078512,0.218243498,0.305268976,0.045696877,0.193259711,0.604491816,,0.229397781,,,,0,1,0,0,0,0,,,,laterinum,Scabrispora
2647,2648,Europe,0,1,1,0,0,1,1,0,0,0,0,1,0,0.266873278,0.300275482,0.447486226,0.010931021,0.186809138,0.146991622,0.415651181,0.21526456,,0.643819334,0.805020633,0.755845942,0.283430732,1,0,0,0,0,0,0,0,1,danicum,Scabrispora
2648,2649,Europe,0,1,0,0,0,1,0,0,0,0,1,1,0,0.47899449,0.652376033,0.29011708,0.340557859,0.213154016,0.268088347,0.099961919,0.944613628,0.215874621,0.523177496,0.878782669,0.862276479,0.398762461,0,1,0,0,0,0,0,1,0,monticola,Hebeloma-Amygdalina
2649,2650,Europe,0,0,1,0,0,0,1,1,0,0,0,1,0,0.006026171,0.070075758,0.027720386,0.028458349,0.026897568,0.230769231,0.427265804,0.277883517,,0.792591125,0.595942228,0.681911967,0.604675146,1,0,0,0,0,0,,,,pumilum,Scabrispora
2650,2651,Europe,0,0,1,0,0,0,1,1,0,0,0,1,0,0.994318182,0.814566116,0.990358127,0.920844327,0.785003685,0.530464585,0.818164509,0.085268367,0.955510617,0.265055468,0.604539202,0.818775791,0.62512891,1,0,1,0,0,0,0,1,0,fusisporum,Sacchariolentia
2651,2652,Europe,0,1,1,0,0,0,1,0,0,0,0,1,0,0.658402204,0.02703168,0.999139118,0.055220505,0.36366986,0.365765423,0.479817212,0.307955843,0.893832154,0.643819334,0.194807428,0.312757909,0.860089378,1,0,0,0,0,0,1,0,0,naviculosporum,Naviculospora
2652,2653,Europe,1,1,0,0,0,0,1,0,0,0,1,1,0,0.143250689,0.006887052,0.981060606,,,,,,,,0.428129298,0.339064649,0.113441045,1,0,0,0,0,0,1,0,0,cylindrosporum,Scabrispora
2653,2654,Europe,1,0,0,0,1,0,0,0,1,1,0,0,0,0.512052342,0.652376033,0.355544077,0.556916698,0.534635225,0.114432597,0.264470678,0.513703845,0.08190091,0.433637084,0.542984869,0.41437414,0.021313166,0,1,0,0,0,0,0,1,0,psammophilum,Hebeloma-Hebeloma
2654,2655,Europe,1,1,0,0,1,0,0,0,0,0,1,1,0,0.709022039,0.652376033,0.686294766,0.266302299,0.160832719,0.230769231,0.144325971,0.840883137,0.300050556,0.31358954,0.49656121,0.883768913,0.865417669,0,1,0,0,0,0,0,0,1,palustre,Hebeloma-Amygdalina
2655,2656,Europe,0,0,1,1,0,0,1,0,0,0,0,1,0,0.843836088,0.698174931,0.863980716,0.340557859,0.586956522,0.649847677,0.537699924,0.625808907,0.941102123,0.343898574,0.514099037,0.427097662,0.406840839,0,0,0,1,1,0,0,1,0,vaccinum,Denudata-Clepsydroida
2656,2657,Europe,0,0,1,1,0,0,1,1,0,0,0,1,1,0.966253444,0.909263085,0.736742424,0.978137957,0.90806927,0.948400609,0.789032749,0.625808907,0.988624874,,0.510660248,0.429332875,0.386215194,0,0,0,1,1,0,0,1,0,populinum,Denudata-Echinospora
2657,2658,Europe,0,0,1,0,0,1,1,0,0,0,1,0,0,0.430096419,0.355027548,0.658057851,0.302299284,0.336772292,0.753046458,0.65575019,0.543585839,0.137259858,0.523177496,0.506361761,0.42434663,0.433138536,0,0,0,0,1,0,0,0,0,album,Denudata-Clepsydroida
2658,2659,Europe,1,1,0,0,1,0,0,0,1,1,0,0,0,0.378787879,0.454717631,0.447486226,0.665473049,0.242630803,0.312642803,0.167364813,0.87381043,,0.229397781,0.469050894,0.327028886,0.329494672,0,1,0,0,0,0,1,1,0,velatum,Hebeloma-Hebeloma
2659,2660,Europe,0,0,1,0,0,0,0,1,0,0,0,1,0,0.891701102,0.814566116,0.686294766,0.978137957,0.36366986,0.520944402,0.611005331,0.394556528,0.394843276,0.433637084,0.772352132,0.676925722,0.322619457,0,0,1,0,0,0,0,0,1,aestivale,Velutipes
2660,2661,Europe,0,1,1,0,0,1,0,0,0,1,1,0,0,0.601239669,0.454717631,0.757403581,0.952883528,0.534635225,0.811690784,0.641469916,0.625808907,,,0.397696011,0.508768913,0.588690272,0,0,0,1,0,0,0,1,0,hiemale,Denudata-Hiemalia
2661,2662,Europe,0,1,1,0,0,1,1,0,0,0,1,0,0,0.452823691,0.50327135,0.518078512,0.696569921,0.213154016,0.617669459,0.550266565,0.506090598,0.215874621,,0.379298487,0.573590096,0.893949811,0,1,0,0,1,0,1,1,0,ingratum,Denudata-Clepsydroida
2662,2663,Europe,0,0,1,0,0,1,0,0,0,0,1,0,0,0.68422865,0.553374656,0.757403581,0.814738032,0.877671334,0.757996954,0.912985529,0.028740008,,0.643819334,0.328232462,0.539889959,0.566173943,0,0,0,1,0,0,0,1,0,eburneum,Denudata-Crustuliniformia
2663,2664,Europe,0,1,0,0,0,1,0,0,0,0,1,1,0,0.630681818,0.814566116,0.228650138,0.632491519,0.160832719,0.068545316,0.079398324,0.913018652,0.681496461,0.011489699,0.38170564,0.574621733,0.93056033,1,1,0,0,0,0,0,1,0,nigellum,Hebeloma-Amygdalina
2664,2665,Europe,0,0,0,1,0,0,0,1,0,0,0,0,1,0.307506887,0.113292011,0.922176309,0.028458349,0.336772292,0.268088347,0.437738005,0.289303388,,,0.404057772,0.499312242,0.738054314,1,0,0,0,0,0,,,,birrus,Scabrispora
2665,2666,Europe,1,1,0,0,1,0,0,0,0,0,1,0,0,0.378787879,0.698174931,0.091253444,0.978137957,0.877671334,0.610243717,0.823495811,0.070041873,0.681496461,0.057250396,0.38480055,0.58562586,0.941216913,0,0,1,0,0,0,0,1,0,subconcolor,Velutipes
2666,2667,Europe,0,1,0,0,1,0,0,0,0,0,0,1,0,0.573519284,0.604855372,0.48415978,0.855258198,0.823876197,0.68488195,0.716108149,0.402740769,0.394843276,0.643819334,0.397696011,0.508768913,0.588690272,0,0,1,1,1,0,0,0,0,velutipes,Velutipes
2667,2668,Australasia,0,1,0,0,0,1,1,0,0,0,1,0,0,0.011363636,0.142561983,0.013601928,,,,,,,0.995839937,0.007049519,0.991574966,0.728772774,,,,,,,0,0,0,victoriense,Porphyrospora
2668,2669,Africa,0,1,0,0,0,0,1,0,0,0,0,1,0,0.090220386,0.006887052,0.9375,0.002261591,0.013817244,0.184120335,0.468583397,0.21526456,0.300050556,0.643819334,0.009284732,0.872077029,0.17583362,1,0,0,0,0,0,1,0,0,cylindrosporum,Scabrispora
2669,2670,Europe,0,0,1,0,0,1,0,0,0,0,0,1,0,0.999483471,0.985881543,0.880509642,0.595175273,0.961680177,0.746763138,0.649657273,0.523410735,0.215874621,0.643819334,0.458906465,0.874656121,0.433138536,0,0,0,0,1,0,0,1,0,ammophilum,Denudata-Clepsydroida
2670,2671,Europe,0,0,1,0,0,1,0,0,0,0,1,0,0,0.709022039,0.553374656,0.778236915,0.895778364,0.837877671,0.941926885,0.891469916,0.29939094,,0.900554675,0.465955983,0.875859697,0.545032657,0,0,0,1,0,0,0,1,0,eburneum,Denudata-Crustuliniformia
2671,2672,Europe,1,1,0,0,1,0,0,0,1,1,0,0,0,0.658402204,0.698174931,0.48415978,0.266302299,0.586956522,0.432216299,0.310167555,0.661591169,,,0.458906465,0.874656121,0.433138536,1,1,0,0,0,0,0,1,0,velatum,Hebeloma-Hebeloma
2672,2673,Europe,0,0,1,0,0,1,1,0,1,0,0,0,0,0.228650138,0.17768595,0.632575758,0.516396532,0.97678703,0.960967251,0.950304646,0.186334222,0.137259858,0.164223455,0.443431912,0.563101788,0.835682365,0,0,0,1,0,0,1,0,0,helodes,Denudata-Crustuliniformia
2673,2674,Europe,1,0,0,0,1,0,0,0,1,1,0,0,0,0.544421488,0.604855372,0.48415978,0.834903882,0.336772292,0.268088347,0.274562072,0.651693947,0.941102123,0.088153724,0.441024759,0.65801238,0.932451014,1,1,0,0,0,0,0,1,0,marginatulum,Hebeloma-Hebeloma
2674,2675,Europe,1,1,0,0,1,0,0,0,1,1,0,0,0,0.827134986,0.893939394,0.355544077,0.855258198,0.823876197,0.796458492,0.858149276,0.139322421,0.300050556,0.229397781,0.443431912,0.673143054,0.951357855,0,0,0,1,0,0,0,1,0,alpinum,Denudata-Crustuliniformia
2675,2676,Europe,0,1,0,0,1,0,0,0,0,0,0,1,0,0.512052342,0.738464187,0.17165978,0.814738032,0.737288136,0.448019802,0.697258187,0.201941378,,0.643819334,0.304332875,0.39803989,0.61567549,0,0,1,0,1,0,1,0,1,velutipes,Velutipes
2676,2677,Europe,1,0,0,0,1,0,0,0,1,0,0,0,0,0.116046832,0.212465565,0.130165289,0.423105918,0.213154016,0.3229246,0.156130998,0.87381043,,,0.482806052,0.430192572,0.441904435,1,1,0,0,0,0,1,0,0,subtortum,Hebeloma-Hebeloma
2677,2678,Europe,0,1,0,0,0,1,0,0,0,0,0,1,0,0.47899449,0.604855372,0.383608815,0.595175273,0.072402358,0.017517136,0.099961919,0.755043776,0.589484328,0.229397781,0.381017882,0.571011004,0.917497422,1,1,0,0,0,0,1,0,0,palustre,Hebeloma-Amygdalina
2678,2679,Europe,0,1,1,0,0,1,1,0,0,1,1,0,0,0.843836088,0.698174931,0.828168044,0.788918206,0.922991894,0.931454684,0.87395278,0.336886182,0.589484328,0.057250396,0.377579092,0.576685007,0.941216913,0,0,0,1,0,0,0,1,0,minus,Denudata-Crustuliniformia
2679,2680,Europe,0,1,0,0,0,1,0,0,1,1,0,0,0,0.601239669,0.251721763,0.944559229,0.788918206,0.915622697,0.948400609,0.963252094,0.085268367,0.137259858,0.132725832,0.407152682,0.539889959,0.558954967,0,0,1,1,0,0,0,1,0,pusillum,Denudata-Crustuliniformia
2680,2681,Europe,1,0,0,0,1,0,0,0,1,0,0,0,0,0.090220386,0.251721763,0.057506887,,,,,,,,0.441024759,0.65801238,0.952904778,0,1,0,0,0,0,0,1,0,mesophaeum,Hebeloma-Hebeloma
2681,2682,Europe,0,1,1,0,1,1,0,0,0,1,0,0,0,0.709022039,0.553374656,0.804407713,0.423105918,0.955969049,0.975247525,0.937928408,0.277883517,0.010364004,0.968502377,0.913342503,0.885488308,0.670505328,0,0,0,1,0,0,0,0,0,eburneum,Denudata-Crustuliniformia
2682,2683,Europe,0,1,0,0,0,1,1,0,0,0,0,1,0,0.228650138,0.113292011,0.778236915,0.055220505,0.273949889,0.610243717,0.360624524,0.681575942,,,0.460281981,0.696526823,0.842901341,0,0,0,0,1,0,,,,pseudoamarescens,Pseudoamarescens
2683,2684,Europe,0,0,1,0,0,1,0,0,0,1,0,0,0,0.9375,0.652376033,0.971935262,0.960422164,0.994104643,0.977532369,0.985148515,0.07765512,0.137259858,0.643819334,0.461485557,0.701856946,0.743210725,0,0,0,1,0,0,1,0,0,eburneum,Denudata-Crustuliniformia
2684,2685,Europe,0,0,1,1,0,0,1,1,0,0,0,1,1,0.945936639,0.996556474,0.039256198,0.145118734,0.656963891,0.424028941,0.786176695,0.054054054,0.955510617,0.370641838,0.446698762,0.606258597,0.840151255,1,0,1,0,0,1,0,0,0,odoratissimum,Sacchariolentia
2685,2686,Europe,1,1,0,0,0,1,0,0,0,0,1,1,0,0.266873278,0.251721763,0.518078512,0.160572936,0.560058954,0.634424981,0.550266565,0.533688618,,0.643819334,0.307083906,0.544360385,0.113441045,1,0,0,0,1,0,0,0,0,erumpens,Theobromina
2686,2687,Europe,1,0,0,0,1,0,0,0,1,0,0,0,0,0.103477961,0.142561983,0.228650138,0.340557859,0.336772292,0.16507997,0.193259711,0.71355158,,,0.187757909,0.299518569,0.896184256,0,1,0,0,0,0,0,0,1,subtortum,Hebeloma-Hebeloma
2687,2688,Europe,0,0,0,0,1,0,0,0,0,0,0,1,0,0.544421488,0.893939394,0.039256198,0.756502073,0.586956522,0.54531607,0.661652704,0.386943281,0.589484328,0.643819334,0.308115543,0.721629986,0.67583362,0,0,1,0,1,0,0,0,1,velutipes,Velutipes
2688,2689,Europe,1,0,0,0,1,0,0,0,0,0,1,1,0,0.247933884,0.454717631,0.130165289,0.238220882,0.480840088,0.624904798,0.404607768,0.63913209,0.493174924,,0.123452545,0.647008253,0.113441045,1,0,0,0,1,0,0,0,0,erumpens,Theobromina
2689,2690,Europe,0,1,0,0,1,0,0,0,0,0,0,1,0,0.042871901,0.019455923,0.713498623,0.035620053,0.160832719,0.706968774,0.62185834,0.498667682,0.137259858,0.643819334,0.239511692,0.739511692,0.64352011,1,0,0,0,1,0,0,0,1,theobrominum,Theobromina
2690,2691,Europe,0,1,1,0,0,1,1,0,0,0,0,1,0,0.128960055,0.052341598,0.778236915,0.145118734,0.186809138,0.510472201,0.304074638,0.762847354,0.023761375,0.229397781,0.460281981,0.696526823,0.842901341,0,1,0,0,1,0,,,,pseudoamarescens,Pseudoamarescens
2691,2692,Northern America,1,1,0,0,1,0,0,0,1,0,0,0,0,0.090220386,0.17768595,0.149965565,0.183377309,0.36366986,0.510472201,0.304074638,0.733346022,0.300050556,0.278526149,0.336141678,0.187242091,0.267273977,0,1,0,0,1,0,,,,excedens,Hebeloma-Hebeloma
2692,2693,Northern America,0,0,1,0,0,1,0,0,0,0,1,0,0,0.843836088,0.698174931,0.804407713,0.266302299,0.45486367,0.777418126,0.550266565,0.733346022,0.08190091,0.643819334,0.336141678,0.187242091,0.301478171,0,0,0,1,1,0,,,,album,Denudata-Clepsydroida
2693,2694,Northern America,1,0,0,0,0,1,0,0,1,0,0,0,0,0.178546832,0.17768595,0.447486226,0.171692424,0.13559322,0.214394516,0.144325971,0.82851161,0.681496461,0.391442155,0.276134801,0.182943604,0.354417326,0,1,0,0,0,0,,,,mesophaeum,Hebeloma-Hebeloma
2694,2695,Northern America,0,1,0,0,1,1,0,0,0,0,1,1,0,0.307506887,0.406163912,0.29011708,0.199396909,0.412306559,0.530464585,0.264470678,0.918538257,0.137259858,0.31358954,0.30914718,0.17090784,0.514609832,0,1,0,0,0,0,,,,palustre,Hebeloma-Amygdalina
2695,2696,Northern America,1,0,0,0,1,0,0,0,1,0,0,0,0,0.161329201,0.142561983,0.412362259,0.340557859,0.242630803,0.344630617,0.202018279,0.846973734,0.023761375,0.31358954,0.311038514,0.18414718,0.54159505,0,1,0,0,0,0,,,,pascuense,Hebeloma-Hebeloma
2696,2697,Northern America,1,1,0,0,1,0,0,0,0,1,0,0,0,0.285296143,0.355027548,0.412362259,0.302299284,0.112380251,0.25,0.242003046,0.58583936,0.08190091,0.391442155,0.36176066,0.188101788,0.244929529,0,1,0,0,0,0,0,1,0,velatum,Hebeloma-Hebeloma
2697,2698,Europe,1,1,0,0,1,0,0,0,0,0,0,1,0,0.709022039,0.604855372,0.778236915,0.814738032,0.737288136,0.520944402,0.571210967,0.438713361,,0.548534073,0.796767538,0.285075653,0.113441045,0,0,1,0,1,0,0,1,0,leucosarx,Velutipes
2698,2699,Africa,0,0,1,0,0,1,0,0,1,1,0,0,0,0.658402204,0.604855372,0.686294766,0.834903882,0.941046426,0.975247525,0.930883473,0.26703464,0.394843276,0.978209192,0.059834938,0.2696011,0.871949123,0,0,0,1,0,0,1,0,0,eburneum,Denudata-Crustuliniformia
2699,2700,Africa,1,1,0,0,1,0,0,0,1,0,0,0,0,0.090220386,0.251721763,0.048381543,0.266302299,0.305268976,0.268088347,0.112528561,0.897411496,0.816734075,0.433637084,0.059834938,0.2696011,0.893949811,0,1,0,0,0,0,1,0,1,subtortum,Hebeloma-Hebeloma
2700,2701,Europe,0,0,1,1,0,0,0,1,0,0,0,1,0,0.47899449,0.113292011,0.98415978,0.028458349,0.044030951,0.200875857,0.550266565,0.112295394,0.493174924,0.391442155,0.494154058,0.561898212,0.545032657,1,0,0,0,0,0,,,,anthracophilum,Scabrispora
2701,2702,Europe,0,0,1,1,0,1,1,0,0,0,0,0,1,0.658402204,0.924414601,0.048381543,0.266302299,0.305268976,0.819687738,0.836062452,0.29939094,0.968907988,0.978209192,0.214924347,0.429332875,0.535579237,0,1,1,1,1,0,1,0,1,bulbiferum,Sinapizantia
2702,2703,Africa,1,1,0,0,1,0,0,0,0,1,0,0,0,0.351756198,0.300275482,0.605544077,0.381643423,0.09119381,0.312642803,0.016565118,0.998858013,0.968907988,0.433637084,0.080467675,0.449965612,0.413887934,0,1,0,0,0,0,0,0,0,cistophilum,Hebeloma-Hebeloma
2703,2704,Africa,0,0,1,0,0,0,0,1,0,0,0,1,1,0.452823691,0.50327135,0.632575758,0.302299284,0.63614591,0.746763138,0.516184311,0.681575942,0.816734075,0.643819334,0.080123796,0.449449794,0.472842901,1,1,1,0,1,0,1,0,0,porphyrosporum,Porphyrospora
2704,2705,Africa,1,1,0,0,1,0,0,0,1,0,0,0,0,0.143250689,0.090564738,0.605544077,0.266302299,0.242630803,0.344630617,0.167364813,0.882755995,0.968907988,0.433637084,0.078748281,0.449965612,0.871949123,0,1,0,0,0,0,1,0,0,subtortum,Hebeloma-Hebeloma
2705,2706,Africa,0,0,0,0,1,0,0,0,0,0,1,0,0,0.512052342,0.814566116,0.091253444,0.340557859,0.560058954,0.68488195,0.68126428,0.413779977,,,0.081843191,0.468707015,0.383808869,0,0,0,0,1,0,0,0,1,album,Denudata-Clepsydroida
2706,2707,Europe,0,1,0,0,0,1,0,0,0,0,0,1,1,0.116046832,0.17768595,0.228650138,0.595175273,0.305268976,0.390517898,0.592155369,0.255424439,0.137259858,0.548534073,0.847489684,0.902510316,0.301478171,0,0,1,0,0,0,1,0,0,incarnatulum,Velutipes
2707,2708,Europe,0,0,1,0,0,0,1,0,0,0,0,1,0,0.161329201,0.090564738,0.686294766,0.010931021,0.09119381,0.284463062,0.479817212,0.26703464,0.816734075,0.643819334,0.409559835,0.545735901,0.660020626,1,0,0,0,0,0,0,0,0,danicum,Scabrispora
2708,2709,Europe,1,0,0,0,1,0,0,0,1,0,0,0,0,0.116046832,0.142561983,0.29011708,0.93309461,0.388356669,0.200875857,0.055407464,0.94822992,,0.548534073,0.217847318,0.757737276,0.204193881,,,,,,,1,0,0,subtortum,Hebeloma-Hebeloma
2709,2710,Southern America,1,0,0,0,1,0,0,0,1,0,0,0,0,0.063360882,0.17768595,0.091253444,0.183377309,0.336772292,0.16507997,0.176884996,0.741910925,0.137259858,,0.004126547,0.199793673,0.581643176,0,1,0,0,0,0,0,0,0,mesophaeum,Hebeloma-Hebeloma
2710,2711,Asia-Temperate,0,0,1,0,0,0,0,1,0,0,1,1,0,0.194731405,0.251721763,0.355544077,0.171692424,0.044030951,0.397753237,0.012757045,0.983631519,0.005055612,,0.061210454,0.976272352,0.525438295,1,1,0,0,0,0,1,0,1,vinosophyllum,Porphyrospora
2711,2712,Europe,0,0,1,0,0,0,0,1,0,0,0,0,1,,,,,,,,,,0.414223455,0.772352132,0.676925722,0.322619457,,,,,,,0,0,1,aestivale,Velutipes
2712,2713,Europe,0,0,1,0,0,0,1,0,0,0,0,1,0,0.904269972,0.698174931,0.90530303,0.381643423,0.63614591,0.847486672,0.503998477,0.852303007,0.300050556,0.47385103,0.809834938,0.913342503,0.077346167,0,1,0,1,1,0,1,0,0,vaccinum,Denudata-Clepsydroida
2713,2714,Europe,0,0,1,0,0,0,1,0,0,0,1,1,0,0.928891185,0.909263085,0.632575758,0.381643423,0.837877671,0.876808835,0.739146992,0.562809288,,0.810023772,0.75326685,0.651994498,0.380715022,0,0,0,1,1,0,1,1,0,vaccinum,Denudata-Clepsydroida
2714,2715,Europe,0,0,1,0,0,0,1,1,0,0,0,1,1,0.307506887,0.142561983,0.863980716,0.055220505,0.09119381,0.312642803,0.404607768,0.336886182,0.681496461,0.523177496,0.810866575,0.841127923,0.380715022,1,0,0,0,0,0,,,,birrus,Scabrispora
2715,2716,Europe,0,0,1,0,0,0,1,1,0,0,0,1,1,0.9375,0.924414601,0.518078512,0.12834527,0.242630803,0.230769231,0.571210967,0.186334222,0.757077856,0.643819334,0.402510316,0.556568088,0.700240633,1,1,0,0,0,0,0,1,1,duracinoides,Duracinus
2716,2717,Europe,1,0,0,0,1,0,0,0,1,0,0,0,0,0.228650138,0.212465565,0.447486226,0.595175273,0.305268976,0.081683168,0.167364813,0.70384469,,0.229397781,0.7434663,0.734525447,0.040907528,0,1,0,0,0,0,,,,mesophaeum,Hebeloma-Hebeloma
2717,2718,Europe,1,0,0,0,1,0,0,0,0,1,0,0,0,0.47899449,0.604855372,0.412362259,,,,,,,,0.976272352,0.837689133,0.021313166,0,1,0,0,0,0,0,1,0,marginatulum,Hebeloma-Hebeloma
2718,2719,Europe,0,1,0,0,1,0,0,0,1,1,0,0,0,0.827134986,0.553374656,0.922176309,0.982661138,0.941046426,0.996382331,0.952970297,0.363532547,0.023761375,0.029120444,0.75,0.676066025,0.243038845,0,0,0,1,0,0,0,1,0,pusillum,Denudata-Crustuliniformia
2719,2720,Europe,0,1,0,0,1,1,0,0,0,0,0,1,0,0.601239669,0.454717631,0.778236915,0.556916698,0.160832719,0.184120335,0.055407464,0.962695089,0.300050556,0.548534073,0.751719395,0.767537827,0.040907528,0,1,0,0,0,0,0,0,1,sordescens,Hebeloma-Amygdalina
2720,2721,Europe,1,1,0,0,1,0,0,0,1,1,0,0,0,0.601239669,0.454717631,0.804407713,0.516396532,0.61256448,0.284463062,0.210015232,0.792158356,,,0.314305365,0.477991747,0.040907528,0,1,0,0,0,0,0,1,0,velatum,Hebeloma-Hebeloma
2721,2722,Europe,0,0,1,0,0,0,1,0,0,0,1,1,0,0.512052342,0.212465565,0.944559229,0.632491519,0.586956522,0.872239147,0.641469916,0.741910925,,0.866085578,0.760660248,0.655433287,0.377621176,0,0,0,0,1,0,0,0,0,cavipes,Denudata-Clepsydroida
2722,2723,Europe,0,1,0,0,1,0,0,0,0,0,0,1,1,0.052341598,0.052341598,0.355544077,0.084244252,0.242630803,0.510472201,0.329588728,0.71355158,0.681496461,0.763074485,0.536451169,0.524243466,0.469233414,0,1,0,0,1,0,0,0,1,vesterholtii,Theobromina
